"","warehouse","site_no","po_no","mfg_cd","description","eaches_qty","date"
"402",7501,625,852076,"024410P8","TanSkirtP8",25,"09302019"
"403",7501,625,852076,"023810P2","TanSlacksP2",4,"09302019"
"404",7501,625,852076,"023808P0","PinkSlacksP0",2,"09302019"
"405",7501,625,852076,"024003P10","BlackLeggingsP10",4,"09302019"
"406",7501,627,852057,"023401P6","RedDressP6",6,"09302019"
"407",7501,627,852057,"023604P4","BlueBlouseP4",4,"09302019"
"408",7501,627,852057,"023601P6","RedBlouseP6",4,"09302019"
"409",7501,627,852057,"024408P4","PinkSkirtP4",9,"09302019"
"410",7501,627,852057,"024409P2","OrangeSkirtP2",4,"09302019"
"411",7501,627,852057,"024409P8","OrangeSkirtP8",8,"09302019"
"412",7501,627,852057,"024203P10","BlackCasualJacketP10",4,"09302019"
"413",7501,627,852057,"024204P8","BlueCasualJacketP8",2,"09302019"
"414",7501,627,852057,"023610P8","TanBlouseP8",2,"09302019"
"415",7501,627,852057,"023808P10","PinkSlacksP10",8,"09302019"
"416",7501,804,852097,"023408P0","PinkDressP0",14,"09302019"
"417",7501,804,852097,"024008P10","PinkLeggingsP10",1,"09302019"
"418",7501,804,852097,"023405P10","GreenDressP10",4,"09302019"
"419",7501,804,852097,"023406P4","YellowDressP4",6,"09302019"
"420",7501,804,852097,"023809P6","OrangeSlacksP6",4,"09302019"
"421",7501,804,852097,"024004P2","BlueLeggingsP2",10,"09302019"
"422",7501,804,852097,"024401P8","RedSkirtP8",4,"09302019"
"423",7501,805,852074,"023406P10","YellowDressP10",4,"09302019"
"424",7501,805,852074,"024410P8","TanSkirtP8",12,"09302019"
"425",7501,805,852074,"024407P4","PurpleSkirtP4",22,"09302019"
"426",7501,805,852074,"023605P10","GreenBlouseP10",4,"09302019"
"427",7501,805,852074,"024403P6","BlackSkirtP6",4,"09302019"
"428",7501,805,852074,"023809P10","OrangeSlacksP10",4,"09302019"
"429",7501,805,852074,"024003P10","BlackLeggingsP10",8,"09302019"
"430",7501,808,852088,"023406P6","YellowDressP6",4,"09302019"
"431",7501,808,852088,"024410P2","TanSkirtP2",9,"09302019"
"432",7501,809,852050,"023409P4","OrangeDressP4",1,"09302019"
"433",7501,809,852050,"023610P6","TanBlouseP6",4,"09302019"
"434",7501,809,852050,"023803P8","BlackSlacksP8",9,"09302019"
"435",7501,809,852050,"023806P2","YellowSlacksP2",2,"09302019"
"436",7501,810,852051,"023401P4","RedDressP4",4,"09302019"
"437",7501,810,852051,"023605P8","GreenBlouseP8",4,"09302019"
"438",7501,810,852051,"024603P00","BlackCottonTeeP00",11,"09302019"
"439",7501,810,852051,"023608P10","PinkBlouseP10",4,"09302019"
"440",7501,810,852051,"023610P6","TanBlouseP6",4,"09302019"
"441",7501,810,852051,"023803P8","BlackSlacksP8",9,"09302019"
"442",7501,810,852051,"023808P6","PinkSlacksP6",4,"09302019"
"443",7501,810,852051,"024003P10","BlackLeggingsP10",8,"09302019"
"444",7501,811,852054,"023407P10","PurpleDressP10",8,"09302019"
"445",7501,811,852054,"023410P2","TanDressP2",4,"09302019"
"446",7501,811,852054,"024409P6","OrangeSkirtP6",14,"09302019"
"447",7501,811,852054,"024603P00","BlackCottonTeeP00",9,"09302019"
"448",7501,811,852054,"023803P8","BlackSlacksP8",9,"09302019"
"449",7501,811,852054,"023808P4","PinkSlacksP4",4,"09302019"
"450",7501,811,852054,"024004P0","BlueLeggingsP0",9,"09302019"
"451",7501,814,852089,"024210P10","TanCasualJacketP10",35,"09302019"
"452",7501,814,852089,"023406P8","YellowDressP8",14,"09302019"
"453",7501,814,852089,"023410P4","TanDressP4",12,"09302019"
"454",7501,814,852089,"023604P0","BlueBlouseP0",11,"09302019"
"455",7501,814,852089,"024406P10","YellowSkirtP10",18,"09302019"
"456",7501,814,852089,"024603P00","BlackCottonTeeP00",12,"09302019"
"457",7501,814,852089,"024204P10","BlueCasualJacketP10",4,"09302019"
"458",7501,814,852089,"024210P6","TanCasualJacketP6",50,"09302019"
"459",7501,819,852092,"023408P10","PinkDressP10",4,"09302019"
"460",7501,819,852092,"024007P0","PurpleLeggingsP0",3,"09302019"
"461",7501,819,852092,"024604P00","BlueCottonTeeP00",4,"09302019"
"462",7501,819,852092,"024409P2","OrangeSkirtP2",4,"09302019"
"463",7501,819,852092,"024409P6","OrangeSkirtP6",3,"09302019"
"464",7501,819,852092,"024407P2","PurpleSkirtP2",4,"09302019"
"465",7501,819,852092,"024403P6","BlackSkirtP6",2,"09302019"
"466",7501,819,852092,"023803P8","BlackSlacksP8",9,"09302019"
"467",7501,819,852092,"024401P4","RedSkirtP4",4,"09302019"
"468",7501,819,852092,"024601P2","RedCottonTeeP2",15,"09302019"
"469",7501,821,852068,"023405P0","GreenDressP0",8,"09302019"
"470",7501,821,852068,"023604P10","BlueBlouseP10",3,"09302019"
"471",7501,823,852078,"024201P8","RedCasualJacketP8",2,"09302019"
"472",7501,827,852085,"024210P10","TanCasualJacketP10",21,"09302019"
"473",7501,827,852085,"023403P8","BlackDressP8",4,"09302019"
"474",7501,827,852085,"023403P10","BlackDressP10",3,"09302019"
"475",7501,827,852085,"024609P2","OrangeCottonTeeP2",4,"09302019"
"476",7501,827,852085,"024201P8","RedCasualJacketP8",5,"09302019"
"477",7501,828,852083,"023401P6","RedDressP6",7,"09302019"
"478",7501,828,852083,"024210P10","TanCasualJacketP10",23,"09302019"
"479",7501,828,852083,"024404P0","BlueSkirtP0",1,"09302019"
"480",7501,828,852083,"023605P0","GreenBlouseP0",4,"09302019"
"481",7501,828,852083,"024409P0","OrangeSkirtP0",10,"09302019"
"482",7501,828,852083,"024409P6","OrangeSkirtP6",21,"09302019"
"483",7501,828,852083,"024410P0","TanSkirtP0",3,"09302019"
"484",7501,828,852083,"023605P10","GreenBlouseP10",4,"09302019"
"485",7501,828,852083,"024605P4","GreenCottonTeeP4",14,"09302019"
"486",7501,828,852083,"024606P8","YellowCottonTeeP8",13,"09302019"
"487",7501,828,852083,"024607P4","PurpleCottonTeeP4",2,"09302019"
"488",7501,828,852083,"024608P10","PinkCottonTeeP10",4,"09302019"
"489",7501,828,852083,"024609P2","OrangeCottonTeeP2",8,"09302019"
"490",7501,828,852083,"023809P4","OrangeSlacksP4",3,"09302019"
"491",7501,828,852083,"023810P6","TanSlacksP6",4,"09302019"
"492",7501,828,852083,"024606P00","YellowCottonTeeP00",37,"09302019"
"493",7501,905,852064,"024008P8","PinkLeggingsP8",4,"09302019"
"494",7501,905,852064,"024406P10","YellowSkirtP10",27,"09302019"
"495",7501,905,852064,"023607P2","PurpleBlouseP2",8,"09302019"
"496",7501,905,852064,"023607P8","PurpleBlouseP8",4,"09302019"
"497",7501,905,852064,"023610P6","TanBlouseP6",4,"09302019"
"498",7501,905,852064,"023803P8","BlackSlacksP8",9,"09302019"
"499",7501,905,852064,"023808P6","PinkSlacksP6",16,"09302019"
"500",7501,905,852064,"024004P0","BlueLeggingsP0",9,"09302019"
"501",7501,905,852064,NA,NA,4,"09302019"
"502",7501,908,852069,"023405P0","GreenDressP0",8,"09302019"
"503",7501,908,852069,"023407P10","PurpleDressP10",8,"09302019"
"504",7501,908,852069,"024407P10","PurpleSkirtP10",6,"09302019"
"505",7501,908,852069,"024406P10","YellowSkirtP10",15,"09302019"
"506",7501,908,852069,"024407P4","PurpleSkirtP4",23,"09302019"
"507",7501,908,852069,"024606P6","YellowCottonTeeP6",4,"09302019"
"508",7501,908,852069,"023809P2","OrangeSlacksP2",24,"09302019"
"509",7501,908,852069,"023809P4","OrangeSlacksP4",9,"09302019"
"510",7501,908,852069,"023810P4","TanSlacksP4",4,"09302019"
"511",7501,908,852069,"023803P8","BlackSlacksP8",9,"09302019"
"512",7501,911,852080,"023606P10","YellowBlouseP10",9,"09302019"
"513",7501,911,852080,"024606P6","YellowCottonTeeP6",4,"09302019"
"514",7501,911,852080,"023803P8","BlackSlacksP8",9,"09302019"
"515",7501,911,852080,"024602P4","WhiteCottonTeeP4",4,"09302019"
"516",7501,911,852080,NA,NA,4,"09302019"
"517",7501,912,852053,"023806P10","YellowSlacksP10",1,"09302019"
"518",7501,912,852053,"024402P10","WhiteSkirtP10",2,"09302019"
"519",7501,912,852053,NA,NA,4,"09302019"
"520",7501,912,852053,NA,NA,4,"09302019"
"521",7501,912,852053,NA,NA,140,"09302019"
"522",7501,913,852065,"023401P2","RedDressP2",4,"09302019"
"523",7501,913,852065,"024210P10","TanCasualJacketP10",11,"09302019"
"524",7501,913,852065,"023408P2","PinkDressP2",4,"09302019"
"525",7501,913,852065,"024410P2","TanSkirtP2",9,"09302019"
"526",7501,913,852065,"023810P2","TanSlacksP2",8,"09302019"
"527",7501,913,852065,"023803P8","BlackSlacksP8",9,"09302019"
"528",7501,913,852065,"023808P10","PinkSlacksP10",11,"09302019"
"529",7501,913,852065,"024001P0","RedLeggingsP0",4,"09302019"
"530",7501,913,852065,"024003P10","BlackLeggingsP10",4,"09302019"
"531",7501,919,852060,"024210P10","TanCasualJacketP10",20,"09302019"
"532",7501,919,852060,"024008P8","PinkLeggingsP8",4,"09302019"
"533",7501,919,852060,"024407P0","PurpleSkirtP0",4,"09302019"
"534",7501,919,852060,"024406P10","YellowSkirtP10",18,"09302019"
"535",7501,919,852060,"024410P4","TanSkirtP4",16,"09302019"
"536",7501,919,852060,"024601P00","RedCottonTeeP00",4,"09302019"
"537",7501,919,852060,"023610P6","TanBlouseP6",16,"09302019"
"538",7501,919,852060,"023802P2","WhiteSlacksP2",4,"09302019"
"539",7501,919,852060,"023803P8","BlackSlacksP8",9,"09302019"
"540",7501,919,852060,"024601P0","RedCottonTeeP0",4,"09302019"
"541",7501,920,852070,"024406P10","YellowSkirtP10",15,"09302019"
"542",7501,920,852070,NA,NA,4,"09302019"
"543",7501,920,852070,NA,NA,4,"09302019"
"544",7501,925,852079,"024605P4","GreenCottonTeeP4",1,"09302019"
"545",7501,925,852079,"024609P0","OrangeCottonTeeP0",2,"09302019"
"546",7501,925,852079,"023801P6","RedSlacksP6",4,"09302019"
"547",7501,1103,852098,"024009P4","OrangeLeggingsP4",18,"09302019"
"548",7501,1103,852098,"024009P8","OrangeLeggingsP8",9,"09302019"
"549",7501,1103,852098,"024202P4","WhiteCasualJacketP4",43,"09302019"
"550",7501,1103,852098,NA,NA,1,"09302019"
"551",7501,1103,852098,"024008P6","PinkLeggingsP6",5,"09302019"
"552",7501,1103,852098,"024001P6","RedLeggingsP6",5,"09302019"
"553",7501,1104,852062,"023406P0","YellowDressP0",3,"09302019"
"554",7501,1104,852062,"024407P10","PurpleSkirtP10",97,"09302019"
"555",7501,1104,852062,"024407P2","PurpleSkirtP2",8,"09302019"
"556",7501,1104,852062,"023608P10","PinkBlouseP10",4,"09302019"
"557",7501,1104,852062,"023609P0","OrangeBlouseP0",7,"09302019"
"558",7501,1104,852062,"023810P2","TanSlacksP2",4,"09302019"
"559",7501,1104,852062,"024003P10","BlackLeggingsP10",4,"09302019"
"560",7501,1105,852072,"023401P6","RedDressP6",5,"09302019"
"561",7501,1105,852072,"023408P0","PinkDressP0",49,"09302019"
"562",7501,1105,852072,"023408P4","PinkDressP4",3,"09302019"
"563",7501,1105,852072,"024007P0","PurpleLeggingsP0",26,"09302019"
"564",7501,1105,852072,"023403P4","BlackDressP4",4,"09302019"
"565",7501,1105,852072,"024202P2","WhiteCasualJacketP2",4,"09302019"
"566",7501,1105,852072,"024410P4","TanSkirtP4",8,"09302019"
"567",7501,1105,852072,"024410P8","TanSkirtP8",5,"09302019"
"568",7501,1105,852072,"024407P2","PurpleSkirtP2",4,"09302019"
"569",7501,1105,852072,"024407P4","PurpleSkirtP4",5,"09302019"
"570",7501,1105,852072,"023607P2","PurpleBlouseP2",4,"09302019"
"571",7501,1105,852072,"023609P0","OrangeBlouseP0",6,"09302019"
"572",7501,1105,852072,"024002P0","WhiteLeggingsP0",1,"09302019"
"573",7501,1105,852072,"024002P2","WhiteLeggingsP2",4,"09302019"
"574",7501,1105,852072,"023610P0","TanBlouseP0",4,"09302019"
"575",7501,1105,852072,"023610P6","TanBlouseP6",4,"09302019"
"576",7501,1105,852072,"023803P8","BlackSlacksP8",9,"09302019"
"577",7501,1105,852072,"023805P6","GreenSlacksP6",9,"09302019"
"578",7501,1105,852072,"023805P8","GreenSlacksP8",8,"09302019"
"579",7501,1105,852072,"023807P6","PurpleSlacksP6",30,"09302019"
"580",7501,1105,852072,NA,NA,72,"09302019"
"581",7501,1105,852072,"024010P4","TanLeggingsP4",1,"09302019"
"582",7501,1105,852072,"024001P4","RedLeggingsP4",4,"09302019"
"583",7501,1105,852072,"024003P10","BlackLeggingsP10",12,"09302019"
"584",7501,1105,852072,NA,NA,4,"09302019"
"585",7501,1105,852072,NA,NA,4,"09302019"
"586",7501,1105,852072,"024003P2","BlackLeggingsP2",48,"09302019"
"587",7501,1105,852072,"024601P2","RedCottonTeeP2",4,"09302019"
"588",7501,1106,852094,"024009P4","OrangeLeggingsP4",9,"09302019"
"589",7501,1106,852094,"024407P0","PurpleSkirtP0",12,"09302019"
"590",7501,1106,852094,"023608P10","PinkBlouseP10",4,"09302019"
"591",7501,1106,852094,"023607P2","PurpleBlouseP2",4,"09302019"
"592",7501,1106,852094,"023610P0","TanBlouseP0",24,"09302019"
"593",7501,1106,852094,"023610P6","TanBlouseP6",16,"09302019"
"594",7501,1106,852094,"023803P8","BlackSlacksP8",9,"09302019"
"595",7501,1106,852094,"023805P4","GreenSlacksP4",4,"09302019"
"596",7501,1106,852094,"023808P6","PinkSlacksP6",12,"09302019"
"597",7501,1106,852094,"023808P10","PinkSlacksP10",15,"09302019"
"598",7501,1106,852094,"024001P4","RedLeggingsP4",16,"09302019"
"599",7501,1106,852094,"024003P10","BlackLeggingsP10",28,"09302019"
"600",7501,1107,852055,"023605P8","GreenBlouseP8",1,"09302019"
"601",7501,1107,852055,"023808P10","PinkSlacksP10",37,"09302019"
"602",7501,1107,852055,"024001P6","RedLeggingsP6",16,"09302019"
"603",7501,1107,852055,"024004P2","BlueLeggingsP2",27,"09302019"
"604",7501,1114,852052,"023410P6","TanDressP6",8,"09302019"
"605",7501,1114,852052,"023410P10","TanDressP10",4,"09302019"
"606",7501,1114,852052,"024407P4","PurpleSkirtP4",5,"09302019"
"607",7501,1114,852052,"023607P4","PurpleBlouseP4",9,"09302019"
"608",7501,1114,852052,"024001P10","RedLeggingsP10",4,"09302019"
"609",7501,1114,852052,"023610P0","TanBlouseP0",8,"09302019"
"610",7501,1114,852052,"023610P6","TanBlouseP6",4,"09302019"
"611",7501,1114,852052,"023803P8","BlackSlacksP8",9,"09302019"
"612",7501,1114,852052,"023805P4","GreenSlacksP4",4,"09302019"
"613",7501,1114,852052,"023808P6","PinkSlacksP6",16,"09302019"
"614",7501,1114,852052,"024001P4","RedLeggingsP4",20,"09302019"
"615",7501,1115,852056,"023402P0","WhiteDressP0",12,"09302019"
"616",7501,1115,852056,"023403P4","BlackDressP4",4,"09302019"
"617",7501,1117,852061,"023407P10","PurpleDressP10",8,"09302019"
"618",7501,1117,852061,"024410P4","TanSkirtP4",12,"09302019"
"619",7501,1117,852061,"024203P6","BlackCasualJacketP6",4,"09302019"
"620",7501,1117,852061,"024203P10","BlackCasualJacketP10",4,"09302019"
"621",7501,1117,852061,"024204P0","BlueCasualJacketP0",8,"09302019"
"622",7501,1117,852061,"023608P10","PinkBlouseP10",12,"09302019"
"623",7501,1117,852061,"023605P10","GreenBlouseP10",16,"09302019"
"624",7501,1117,852061,"023606P0","YellowBlouseP0",9,"09302019"
"625",7501,1117,852061,"023809P2","OrangeSlacksP2",44,"09302019"
"626",7501,1117,852061,"023801P10","RedSlacksP10",9,"09302019"
"627",7501,1117,852061,"023803P8","BlackSlacksP8",9,"09302019"
"628",7501,1117,852061,"023804P0","BlueSlacksP0",4,"09302019"
"629",7501,1117,852061,"023808P6","PinkSlacksP6",52,"09302019"
"630",7501,1117,852061,"023808P10","PinkSlacksP10",32,"09302019"
"631",7501,1117,852061,"024001P6","RedLeggingsP6",10,"09302019"
"632",7501,1117,852061,"024003P10","BlackLeggingsP10",24,"09302019"
"633",7501,1117,852061,"024004P0","BlueLeggingsP0",18,"09302019"
"634",7501,1117,852061,NA,NA,8,"09302019"
"635",7501,1117,852061,"024003P2","BlackLeggingsP2",8,"09302019"
"636",701,1415,852285,"024408P6","PinkSkirtP6",1,"10012019"
"637",701,1415,852285,"024204P2","BlueCasualJacketP2",4,"10012019"
"638",701,1415,852285,"024403P0","BlackSkirtP0",6,"10012019"
"639",701,1415,852285,"024010P10","TanLeggingsP10",4,"10012019"
"640",701,1415,852285,"024201P2","RedCasualJacketP2",4,"10012019"
"641",701,1415,852285,"024201P6","RedCasualJacketP6",4,"10012019"
"642",701,1415,852285,"024201P8","RedCasualJacketP8",18,"10012019"
"643",701,1416,852292,NA,NA,1,"10012019"
"644",701,1416,852292,"024210P6","TanCasualJacketP6",17,"10012019"
"645",701,1503,852283,"023405P2","GreenDressP2",9,"10012019"
"646",701,1503,852283,"024603P6","BlackCottonTeeP6",20,"10012019"
"647",701,1503,852283,"024010P2","TanLeggingsP2",8,"10012019"
"648",701,1504,852288,"023602P10","WhiteBlouseP10",2,"10012019"
"649",701,1504,852288,"024601P6","RedCottonTeeP6",2,"10012019"
"650",701,1510,852280,"023409P2","OrangeDressP2",4,"10012019"
"651",701,1510,852280,"024606P6","YellowCottonTeeP6",4,"10012019"
"652",701,1511,852294,"024210P8","TanCasualJacketP8",4,"10012019"
"653",701,1511,852294,"023403P10","BlackDressP10",3,"10012019"
"654",701,1511,852294,NA,NA,2,"10012019"
"655",701,1511,852294,NA,NA,8,"10012019"
"656",701,1511,852294,"024410P8","TanSkirtP8",14,"10012019"
"657",701,1511,852294,"024407P4","PurpleSkirtP4",23,"10012019"
"658",701,1511,852294,"024603P00","BlackCottonTeeP00",8,"10012019"
"659",701,1511,852294,"024606P4","YellowCottonTeeP4",9,"10012019"
"660",701,1511,852294,"024608P0","PinkCottonTeeP0",3,"10012019"
"661",701,1517,852293,"024009P6","OrangeLeggingsP6",3,"10012019"
"662",701,1517,852293,"023408P0","PinkDressP0",7,"10012019"
"663",701,1517,852293,"024203P8","BlackCasualJacketP8",4,"10012019"
"664",701,1517,852293,"023803P6","BlackSlacksP6",4,"10012019"
"665",701,1517,852293,"023806P8","YellowSlacksP8",4,"10012019"
"666",701,1517,852293,"024602P4","WhiteCottonTeeP4",4,"10012019"
"667",701,1517,852293,"024205P8","GreenCasualJacketP8",13,"10012019"
"668",701,1517,852293,NA,NA,14,"10012019"
"669",701,1517,852293,NA,NA,6,"10012019"
"670",701,1517,852293,"024001P8","RedLeggingsP8",4,"10012019"
"671",701,1522,852284,"024408P0","PinkSkirtP0",4,"10012019"
"672",701,1522,852284,"024608P0","PinkCottonTeeP0",9,"10012019"
"673",701,1522,852284,"024604P6","BlueCottonTeeP6",4,"10012019"
"674",701,1522,852284,"023803P6","BlackSlacksP6",8,"10012019"
"675",701,1522,852284,NA,NA,2,"10012019"
"676",701,1527,852291,"024404P0","BlueSkirtP0",7,"10012019"
"677",701,1805,852289,"024009P4","OrangeLeggingsP4",3,"10012019"
"678",701,1805,852289,"024009P8","OrangeLeggingsP8",3,"10012019"
"679",701,1805,852289,"023601P4","RedBlouseP4",3,"10012019"
"680",701,1805,852289,"023803P6","BlackSlacksP6",4,"10012019"
"681",701,1805,852289,"024010P2","TanLeggingsP2",4,"10012019"
"682",701,1805,852289,"024204P10","BlueCasualJacketP10",4,"10012019"
"683",701,1809,852295,"023601P2","RedBlouseP2",4,"10012019"
"684",701,1809,852295,"024410P4","TanSkirtP4",4,"10012019"
"685",701,1809,852295,"024010P4","TanLeggingsP4",8,"10012019"
"686",701,1810,852296,"023803P6","BlackSlacksP6",8,"10012019"
"687",701,1810,852296,"024601P0","RedCottonTeeP0",4,"10012019"
"688",701,1812,852282,"024004P2","BlueLeggingsP2",3,"10012019"
"689",701,1815,852286,"023405P2","GreenDressP2",11,"10012019"
"690",701,1815,852286,"024008P6","PinkLeggingsP6",5,"10012019"
"691",701,1815,852286,NA,NA,60,"10012019"
"692",701,1816,852281,"024210P8","TanCasualJacketP8",4,"10012019"
"693",701,1816,852281,"024202P4","WhiteCasualJacketP4",4,"10012019"
"694",701,1816,852281,"024604P00","BlueCottonTeeP00",8,"10012019"
"695",701,1816,852281,"024604P6","BlueCottonTeeP6",4,"10012019"
"696",701,1816,852281,"024006P2","YellowLeggingsP2",4,"10012019"
"697",701,1817,852297,"024210P8","TanCasualJacketP8",8,"10012019"
"698",701,1817,852297,"023606P4","YellowBlouseP4",4,"10012019"
"699",701,1817,852297,"023804P4","BlueSlacksP4",11,"10012019"
"700",701,1817,852297,"024602P0","WhiteCottonTeeP0",4,"10012019"
"701",701,1817,852297,"024210P6","TanCasualJacketP6",2,"10012019"
"702",701,1823,852287,"024410P10","TanSkirtP10",3,"10012019"
"703",701,1823,852287,"023808P6","PinkSlacksP6",4,"10012019"
"704",701,1827,852290,"024210P8","TanCasualJacketP8",4,"10012019"
"705",701,1827,852290,"024601P6","RedCottonTeeP6",3,"10012019"
"706",701,1827,852290,NA,NA,3,"10012019"
"707",701,1827,852290,"024205P2","GreenCasualJacketP2",4,"10012019"
"708",701,1827,852290,"024205P8","GreenCasualJacketP8",4,"10012019"
"709",701,1829,852279,"023405P0","GreenDressP0",4,"10012019"
"710",701,1829,852279,"023802P10","WhiteSlacksP10",16,"10012019"
"711",701,1829,852279,"023805P8","GreenSlacksP8",1,"10012019"
"712",701,1829,852279,NA,NA,4,"10012019"
"713",701,1829,852279,NA,NA,1,"10012019"
"714",701,1829,852279,"024205P0","GreenCasualJacketP0",2,"10012019"
"715",701,1829,852279,"024401P8","RedSkirtP8",4,"10012019"
